company;year;country;ERROWIN;MEPAWIN;DISPERWIN;ESGScoreWIN;ESGCombWIN;ENVPillarWIN;SocialPillarWIN;GovPillarWIN;QANALYST
VGI.BK;2020;Thailand;0.98642124;0.00173490;0.12439567;62.00;62.00;33.32;68.09;63.54;11
VGI.BK;2019;Thailand;0.98917329;0.00173490;0.23030907;15.00;15.00;15.00;17.00;15.00;9
VGI.BK;2018;Thailand;0.99108746;0.00173490;0.15025371;15.00;15.00;15.00;17.00;15.00;9
VGI.BK;2017;Thailand;0.98677116;0.00173490;0.08804660;15.00;15.00;15.00;17.00;15.00;8
VGI.BK;2016;Thailand;0.00000000;0.00000000;0.19900180;15.00;15.00;15.00;17.00;15.00;11
VGI.BK;2015;Thailand;0.00000000;0.00000000;0.05987879;15.00;15.00;15.00;17.00;15.00;10
VGI.BK;2014;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;8
PPSm.BK;2023;Thailand;0.00000000;0.00000000;0.00000000;56.90;56.90;37.64;56.81;77.00;
PPSm.BK;2022;Thailand;0.00000000;0.00000000;0.00000000;53.37;53.37;40.10;53.68;71.63;
PPSm.BK;2021;Thailand;0.00000000;0.00000000;0.00000000;50.34;50.34;31.87;50.32;76.24;
PPSm.BK;2020;Thailand;0.00000000;0.00000000;0.00000000;34.28;34.28;25.50;42.11;35.76;
PPSm.BK;2019;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
PPSm.BK;2018;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
PPSm.BK;2017;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
PPSm.BK;2016;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
PPSm.BK;2015;Thailand;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
PPSm.BK;2014;Thailand;2.34380000;0.00173490;0.04667308;15.00;15.00;15.00;17.00;15.00;0
161390.KS;2023;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.10711905;15.00;15.00;15.00;17.00;15.00;20
161390.KS;2022;"Korea; Republic (S. Korea)";0.99670248;0.00173490;0.05429590;72.54;61.67;74.00;67.22;76.19;21
161390.KS;2021;"Korea; Republic (S. Korea)";0.99771363;0.00173490;0.14754771;72.62;72.62;74.00;68.10;73.48;22
161390.KS;2020;"Korea; Republic (S. Korea)";0.99719093;0.00173490;0.05010717;74.00;74.00;74.00;69.93;77.00;23
161390.KS;2019;"Korea; Republic (S. Korea)";0.99404091;0.00173490;0.08273584;74.00;74.00;74.00;71.31;77.00;23
161390.KS;2018;"Korea; Republic (S. Korea)";0.99009524;0.00173490;0.06229725;74.00;74.00;74.00;70.80;77.00;27
161390.KS;2017;"Korea; Republic (S. Korea)";0.99177481;0.00173490;0.02914780;74.00;74.00;71.66;74.38;77.00;28
161390.KS;2016;"Korea; Republic (S. Korea)";0.99324669;0.00173490;0.04271142;74.00;74.00;68.78;76.00;77.00;29
161390.KS;2015;"Korea; Republic (S. Korea)";1.00295705;0.00173490;0.03316412;73.57;73.57;57.94;76.00;77.00;30
161390.KS;2014;"Korea; Republic (S. Korea)";0.99998079;0.00173490;0.36225000;74.00;74.00;55.50;76.00;77.00;31
CRFB3.SA;2023;Brazil;0.99927852;0.00173490;0.15815644;15.00;15.00;15.00;17.00;15.00;9
CRFB3.SA;2022;Brazil;1.00015776;0.00173490;0.09913845;15.00;15.00;15.00;17.00;15.00;12
CRFB3.SA;2021;Brazil;0.99947150;0.00173490;0.06677896;15.00;15.00;15.00;17.00;15.00;13
CRFB3.SA;2020;Brazil;0.99962066;0.00173490;0.33039417;15.00;15.00;15.00;17.00;15.00;11
CRFB3.SA;2019;Brazil;1.00009516;0.00173490;0.04145340;15.00;15.00;15.00;17.00;15.00;11
CRFB3.SA;2018;Brazil;0.99983378;0.00173490;0.06609166;15.00;15.00;15.00;17.00;15.00;9
CRFB3.SA;2017;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;10
CRFB3.SA;2016;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
CRFB3.SA;2015;Brazil;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
CRFB3.SA;2014;Brazil;0.99999732;0.00173490;0.04681512;15.00;15.00;15.00;17.00;15.00;0
CHG.BK;2023;Thailand;0.99999314;0.00173490;0.16449281;57.93;57.93;44.36;56.28;66.71;12
CHG.BK;2022;Thailand;0.99999333;0.00173490;0.19317558;64.31;64.31;53.17;58.65;76.67;14
CHG.BK;2021;Thailand;0.99999772;0.00173490;0.10544129;55.29;55.29;41.46;47.12;72.01;15
CHG.BK;2020;Thailand;0.99999722;0.00173490;0.22137733;60.15;60.15;49.31;46.57;77.00;12
CHG.BK;2019;Thailand;0.99999620;0.00173490;0.19500995;57.86;57.86;46.15;42.61;77.00;11
CHG.BK;2018;Thailand;0.99999705;0.00173490;0.30705805;15.00;15.00;15.00;17.00;15.00;10
CHG.BK;2017;Thailand;1.00001097;0.00173490;0.07175141;15.00;15.00;15.00;17.00;15.00;11
CHG.BK;2016;Thailand;0.99999278;0.00173490;0.01405662;15.00;15.00;15.00;17.00;15.00;11
CHG.BK;2015;Thailand;0.99999891;0.00173490;0.04152249;15.00;15.00;15.00;17.00;15.00;9
CHG.BK;2014;Thailand;0.48913729;0.00173490;0.33917547;15.00;15.00;15.00;17.00;15.00;5
FIBRAMQ12.MX;2023;Mexico;0.18847918;0.00173490;0.23012448;15.00;15.00;15.00;17.00;15.00;6
FIBRAMQ12.MX;2022;Mexico;0.79958497;0.00173490;0.36225000;54.65;54.65;60.50;63.34;39.66;9
FIBRAMQ12.MX;2021;Mexico;0.73727266;0.00173490;0.36225000;51.92;51.92;55.43;65.15;35.39;7
FIBRAMQ12.MX;2020;Mexico;1.19707868;0.00173490;0.36225000;45.20;45.20;48.76;58.19;28.84;8
FIBRAMQ12.MX;2019;Mexico;0.68714779;0.00173490;0.24272937;44.50;44.50;31.96;70.81;34.43;10
FIBRAMQ12.MX;2018;Mexico;0.82733112;0.00173490;0.21410358;37.83;37.83;23.31;54.66;38.97;9
FIBRAMQ12.MX;2017;Mexico;0.84516203;0.00173490;0.34478749;15.00;15.00;15.00;17.00;15.00;11
FIBRAMQ12.MX;2016;Mexico;0.80492170;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;10
FIBRAMQ12.MX;2015;Mexico;0.85457220;0.00173490;0.21721722;15.00;15.00;15.00;17.00;15.00;11
FIBRAMQ12.MX;2014;Mexico;0.92230005;0.00173490;0.07776805;15.00;15.00;15.00;17.00;15.00;11
BERA.KL;2023;Malaysia;0.97419991;0.00173490;0.11559551;53.89;53.89;58.42;76.00;21.07;14
BERA.KL;2022;Malaysia;0.96594432;0.00173490;0.06375119;53.30;53.30;60.01;76.00;17.36;12
BERA.KL;2021;Malaysia;0.96420762;0.00173490;0.14969178;56.17;56.17;64.00;76.00;27.11;12
BERA.KL;2020;Malaysia;0.00000000;0.00000000;0.13669235;49.60;49.60;66.56;73.93;15.00;13
BERA.KL;2019;Malaysia;0.00000000;0.00000000;0.04923077;51.81;51.81;66.15;71.14;23.18;14
BERA.KL;2018;Malaysia;0.00000000;0.00000000;0.17221118;15.00;15.00;15.00;17.00;15.00;13
BERA.KL;2017;Malaysia;0.00000000;0.00000000;0.05946408;15.00;15.00;15.00;17.00;15.00;11
BERA.KL;2016;Malaysia;0.00000000;0.00000000;0.02113394;15.00;15.00;15.00;17.00;15.00;10
BERA.KL;2015;Malaysia;0.00000000;0.00000000;0.07793829;15.00;15.00;15.00;17.00;15.00;4
BERA.KL;2014;Malaysia;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;4
NYT.BK;2023;Thailand;0.00000000;0.00000000;0.02564103;52.01;52.01;26.80;55.58;72.66;1
NYT.BK;2022;Thailand;0.00000000;0.00000000;0.04761905;55.04;55.04;35.47;57.25;71.91;2
NYT.BK;2021;Thailand;0.00000000;0.00000000;0.02439024;53.68;53.68;35.08;51.72;75.85;2
NYT.BK;2020;Thailand;0.88265762;0.00173490;0.01639344;54.72;54.72;20.49;62.76;77.00;2
NYT.BK;2019;Thailand;0.00000000;0.00000000;0.07424242;15.00;15.00;15.00;17.00;15.00;2
NYT.BK;2018;Thailand;0.00000000;0.00000000;0.08132520;15.00;15.00;15.00;17.00;15.00;4
NYT.BK;2017;Thailand;0.92075966;0.00173490;0.02049275;15.00;15.00;15.00;17.00;15.00;3
NYT.BK;2016;Thailand;0.99275221;0.00173490;0.03252987;15.00;15.00;15.00;17.00;15.00;3
NYT.BK;2015;Thailand;0.99756402;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;3
NYT.BK;2014;Thailand;0.98902175;0.00173490;0.06833779;15.00;15.00;15.00;17.00;15.00;1
IOIP.KL;2023;Malaysia;0.97472253;0.00173490;0.06764082;74.00;74.00;74.00;76.00;77.00;7
IOIP.KL;2022;Malaysia;0.96693036;0.00173490;0.04142213;74.00;74.00;65.39;76.00;77.00;7
IOIP.KL;2021;Malaysia;0.96640124;0.00173490;0.02475611;74.00;74.00;67.44;76.00;76.04;7
IOIP.KL;2020;Malaysia;0.93844593;0.00173490;0.04450382;66.03;66.03;68.36;59.54;70.93;7
IOIP.KL;2019;Malaysia;0.92685183;0.00173490;0.06068201;62.27;62.27;52.19;64.52;69.54;7
IOIP.KL;2018;Malaysia;0.00000000;0.00000000;0.10631694;69.60;69.60;56.53;71.88;77.00;6
IOIP.KL;2017;Malaysia;0.00000000;0.00000000;0.18475177;59.00;59.00;45.87;60.65;70.06;8
IOIP.KL;2016;Malaysia;0.00000000;0.00000000;0.14790829;49.26;49.26;26.54;57.66;62.00;8
IOIP.KL;2015;Malaysia;0.00000000;0.00000000;0.11719992;46.83;46.83;25.50;51.60;62.20;7
IOIP.KL;2014;Malaysia;0.00000000;0.00000000;0.08053579;43.74;43.74;19.61;49.99;60.19;5
MEGA.BK;2023;Thailand;0.00000000;0.00000000;0.03173764;52.36;52.36;42.21;76.00;20.74;8
MEGA.BK;2022;Thailand;0.99998312;0.00173490;0.03780835;59.69;59.69;60.23;76.00;25.66;6
MEGA.BK;2021;Thailand;0.99998909;0.00173490;0.04404092;56.66;56.66;56.00;76.00;24.24;8
MEGA.BK;2020;Thailand;0.99998473;0.00173490;0.02352482;48.55;48.55;51.30;61.02;27.38;6
MEGA.BK;2019;Thailand;0.99997757;0.00173490;0.04784530;37.32;37.32;32.95;51.32;19.61;5
MEGA.BK;2018;Thailand;0.99997709;0.00173490;0.04640612;15.00;15.00;15.00;17.00;15.00;5
MEGA.BK;2017;Thailand;0.99997950;0.00173490;0.05861656;15.00;15.00;15.00;17.00;15.00;6
MEGA.BK;2016;Thailand;0.99998598;0.00173490;0.10510870;15.00;15.00;15.00;17.00;15.00;5
MEGA.BK;2015;Thailand;0.99998240;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;5
MEGA.BK;2014;Thailand;0.99953006;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
027410.KS;2023;"Korea; Republic (S. Korea)";0.99974112;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
027410.KS;2022;"Korea; Republic (S. Korea)";0.99966851;0.00173490;0.00000000;29.25;29.25;29.03;25.53;35.96;1
027410.KS;2021;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.00000000;32.27;32.27;29.14;34.41;34.20;2
027410.KS;2020;"Korea; Republic (S. Korea)";0.99982137;0.00173490;0.14088398;15.00;15.00;15.00;17.00;15.00;0
027410.KS;2019;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;2
027410.KS;2018;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.09230595;15.00;15.00;15.00;17.00;15.00;1
027410.KS;2017;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.03263176;15.00;15.00;15.00;17.00;15.00;19
027410.KS;2016;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.05380294;15.00;15.00;15.00;17.00;15.00;24
027410.KS;2015;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.07195723;15.00;15.00;15.00;17.00;15.00;22
027410.KS;2014;"Korea; Republic (S. Korea)";1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;13
PCSGH.BK;2023;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
PCSGH.BK;2022;Thailand;0.00000000;0.00000000;0.00000000;17.36;17.36;15.00;23.73;29.07;
PCSGH.BK;2021;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;22.80;0
PCSGH.BK;2020;Thailand;2.34380000;0.00173490;0.36225000;23.16;23.16;15.00;30.45;41.27;1
PCSGH.BK;2019;Thailand;1.07478054;0.00173490;0.08629977;23.67;23.67;15.00;30.44;43.34;2
PCSGH.BK;2018;Thailand;1.05615554;0.00173490;0.05848942;15.00;15.00;15.00;17.00;15.00;4
PCSGH.BK;2017;Thailand;0.98863771;0.00173490;0.22475845;15.00;15.00;15.00;17.00;15.00;3
PCSGH.BK;2016;Thailand;1.02737425;0.00173490;0.10579618;15.00;15.00;15.00;17.00;15.00;5
PCSGH.BK;2015;Thailand;1.29208823;0.00173490;0.29080822;15.00;15.00;15.00;17.00;15.00;5
PCSGH.BK;2014;Thailand;1.00070742;0.00173490;0.23686253;15.00;15.00;15.00;17.00;15.00;3
181710.KS;2023;"Korea; Republic (S. Korea)";1.00055348;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;14
181710.KS;2022;"Korea; Republic (S. Korea)";1.02065802;0.00173490;0.15071943;54.06;54.06;37.57;45.09;66.73;13
181710.KS;2021;"Korea; Republic (S. Korea)";0.99747782;0.00173490;0.18069404;41.45;41.45;29.76;29.42;55.36;16
181710.KS;2020;"Korea; Republic (S. Korea)";0.99945636;0.00173490;0.19116190;47.23;47.23;38.50;34.07;61.26;21
181710.KS;2019;"Korea; Republic (S. Korea)";1.00292611;0.00173490;0.06031674;35.54;35.54;19.28;17.00;65.85;17
181710.KS;2018;"Korea; Republic (S. Korea)";1.00369072;0.00173490;0.24612384;33.79;33.79;16.67;17.00;63.59;15
181710.KS;2017;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.14739408;30.52;30.52;15.00;17.00;64.32;17
181710.KS;2016;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.36225000;27.68;27.68;15.00;17.00;58.78;16
181710.KS;2015;"Korea; Republic (S. Korea)";1.00214950;0.00173490;0.19857941;31.92;31.92;15.00;17.00;67.63;19
181710.KS;2014;"Korea; Republic (S. Korea)";0.99997934;0.00173490;0.36225000;30.19;30.19;15.00;17.00;63.48;21
SEER3.SA;2023;Brazil;0.00000000;0.00000000;0.36225000;15.00;15.00;15.00;17.00;15.00;6
SEER3.SA;2022;Brazil;0.00000000;0.00000000;0.26615231;38.71;38.71;60.31;35.12;23.96;9
SEER3.SA;2021;Brazil;0.00000000;0.00000000;0.25923425;42.50;42.50;55.78;57.29;18.03;9
SEER3.SA;2020;Brazil;0.99650573;0.00173490;0.10809079;35.67;35.67;35.23;50.63;22.47;9
SEER3.SA;2019;Brazil;1.00035113;0.00173490;0.14609465;29.06;29.06;15.00;68.63;15.00;8
SEER3.SA;2018;Brazil;0.99950834;0.00173490;0.07763534;15.00;15.00;15.00;17.00;15.00;9
SEER3.SA;2017;Brazil;0.00000000;0.00000000;0.06109033;15.00;15.00;15.00;17.00;15.00;9
SEER3.SA;2016;Brazil;1.00015886;0.00173490;0.10812689;15.00;15.00;15.00;17.00;15.00;10
SEER3.SA;2015;Brazil;1.00015473;0.00173490;0.06090247;15.00;15.00;15.00;17.00;15.00;10
SEER3.SA;2014;Brazil;0.99999735;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;10
VOLARA.MX;2023;Mexico;1.00000254;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;4
VOLARA.MX;2022;Mexico;1.00001425;0.00173490;0.36225000;66.67;66.67;58.38;67.53;74.51;5
VOLARA.MX;2021;Mexico;0.99970828;0.00173490;0.03027166;64.52;64.52;49.77;68.99;74.15;6
VOLARA.MX;2020;Mexico;0.99984509;0.00173490;0.16264073;61.87;61.87;53.48;60.74;72.76;4
VOLARA.MX;2019;Mexico;1.00015404;0.00173490;0.26589825;62.11;62.11;53.76;61.49;72.21;4
VOLARA.MX;2018;Mexico;1.00000889;0.00173490;0.36225000;62.43;62.43;49.46;63.82;74.68;7
VOLARA.MX;2017;Mexico;0.99985567;0.00173490;0.17919912;60.87;60.87;35.69;70.26;74.77;5
VOLARA.MX;2016;Mexico;0.99641723;0.00173490;0.10036931;63.06;63.06;39.58;71.98;75.76;4
VOLARA.MX;2015;Mexico;0.99978551;0.00173490;0.23809524;15.00;15.00;15.00;17.00;15.00;3
VOLARA.MX;2014;Mexico;0.99765747;0.00173490;0.02427229;15.00;15.00;15.00;17.00;15.00;2
WPHB.KL;2023;Malaysia;0.99369234;0.00173490;0.04790651;15.00;15.00;15.00;17.00;15.00;17
WPHB.KL;2022;Malaysia;0.99725891;0.00173490;0.03241538;72.05;72.05;57.71;76.00;75.45;18
WPHB.KL;2021;Malaysia;0.99715338;0.00173490;0.04445257;73.08;73.08;56.94;76.00;77.00;19
WPHB.KL;2020;Malaysia;0.99763330;0.00173490;0.02662345;65.69;65.69;56.90;71.23;66.35;18
WPHB.KL;2019;Malaysia;0.99684337;0.00173490;0.04838093;60.37;60.37;50.25;67.68;59.72;17
WPHB.KL;2018;Malaysia;0.99536890;0.00173490;0.05755274;57.11;57.11;48.19;53.80;71.36;17
WPHB.KL;2017;Malaysia;0.99465348;0.00173490;0.03207610;53.66;53.66;55.37;46.45;62.82;17
WPHB.KL;2016;Malaysia;0.99529594;0.00173490;0.03129952;44.44;44.44;42.73;31.74;65.48;17
WPHB.KL;2015;Malaysia;0.99401436;0.00173490;0.02458070;48.63;48.63;37.82;32.70;77.00;16
WPHB.KL;2014;Malaysia;0.99295863;0.00173490;0.02867429;26.69;26.69;15.00;17.00;61.46;11
ATTJ.J;2023;South Africa;0.99326037;0.00173490;0.08163265;57.55;57.55;43.79;56.31;74.75;3
ATTJ.J;2022;South Africa;0.99993672;0.00173490;0.27731092;61.56;61.56;48.14;56.10;77.00;3
ATTJ.J;2021;South Africa;1.00000257;0.00173490;0.00000000;54.58;54.58;50.12;55.22;59.19;2
ATTJ.J;2020;South Africa;1.00000407;0.00173490;0.00000000;59.19;59.19;51.32;54.68;72.61;1
ATTJ.J;2019;South Africa;0.99985270;0.00173490;0.00000000;57.54;57.54;57.24;54.33;60.92;1
ATTJ.J;2018;South Africa;1.00004335;0.00173490;0.03759398;63.40;63.40;55.45;62.43;73.57;1
ATTJ.J;2017;South Africa;0.99997224;0.00173490;0.03179191;15.00;15.00;15.00;17.00;15.00;3
ATTJ.J;2016;South Africa;0.99999170;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;2
ATTJ.J;2015;South Africa;1.00000084;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;3
ATTJ.J;2014;South Africa;1.00000043;0.00173490;0.10332707;15.00;15.00;15.00;17.00;15.00;1
GPSC.BK;2023;Thailand;0.99999248;0.00173490;0.36225000;54.80;54.80;49.06;76.00;31.27;13
GPSC.BK;2022;Thailand;0.99999303;0.00173490;0.10272274;56.90;56.90;48.88;76.00;34.71;14
GPSC.BK;2021;Thailand;0.99999142;0.00173490;0.07671603;64.81;64.81;48.90;76.00;63.98;14
GPSC.BK;2020;Thailand;0.99999799;0.00173490;0.23353234;63.12;63.12;53.83;76.00;55.08;11
GPSC.BK;2019;Thailand;0.99999802;0.00173490;0.07187881;67.91;67.91;56.41;76.00;74.99;11
GPSC.BK;2018;Thailand;0.99995146;0.00173490;0.03309672;66.74;66.74;58.74;76.00;62.59;10
GPSC.BK;2017;Thailand;0.99996125;0.00173490;0.04721298;15.00;15.00;15.00;17.00;15.00;6
GPSC.BK;2016;Thailand;0.99999399;0.00173490;0.05286194;15.00;15.00;15.00;17.00;15.00;11
GPSC.BK;2015;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;4
GPSC.BK;2014;Thailand;0.99999790;0.00173490;0.07413323;15.00;15.00;15.00;17.00;15.00;0
PLANB.BK;2023;Thailand;0.99999830;0.00173490;0.11977835;62.32;62.32;58.75;69.31;54.37;7
PLANB.BK;2022;Thailand;0.99999937;0.00173490;0.36225000;63.37;63.37;67.78;50.30;77.00;9
PLANB.BK;2021;Thailand;0.99999790;0.00173490;0.36225000;59.78;59.78;60.20;39.95;77.00;7
PLANB.BK;2020;Thailand;1.00000060;0.00173490;0.02102791;50.78;50.78;46.34;37.44;69.81;8
PLANB.BK;2019;Thailand;0.99998825;0.00173490;0.04275714;47.86;47.86;28.06;31.18;76.41;8
PLANB.BK;2018;Thailand;1.00000287;0.00173490;0.02699704;15.00;15.00;15.00;17.00;15.00;8
PLANB.BK;2017;Thailand;0.99999946;0.00173490;0.09975767;15.00;15.00;15.00;17.00;15.00;8
PLANB.BK;2016;Thailand;0.99999925;0.00173490;0.11271774;15.00;15.00;15.00;17.00;15.00;8
PLANB.BK;2015;Thailand;0.99999492;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;7
PLANB.BK;2014;Thailand;0.99999457;0.00173490;0.00748448;15.00;15.00;15.00;17.00;15.00;1
EQUJ.J;2023;South Africa;0.99999536;0.00173490;0.01978902;49.25;49.25;56.04;56.99;34.06;4
EQUJ.J;2022;South Africa;0.99999780;0.00173490;0.01623234;59.26;59.26;57.15;60.90;60.20;4
EQUJ.J;2021;South Africa;0.99998510;0.00173490;0.08897301;32.98;32.98;27.53;60.26;15.00;5
EQUJ.J;2020;South Africa;0.99997659;0.00173490;0.19031993;45.14;45.14;29.81;63.97;45.33;3
EQUJ.J;2019;South Africa;0.99999479;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;3
EQUJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;2
EQUJ.J;2017;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
EQUJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
EQUJ.J;2015;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
EQUJ.J;2014;South Africa;0.99999670;0.00173490;0.09133754;15.00;15.00;15.00;17.00;15.00;0
CBG.BK;2023;Thailand;0.99999614;0.00173490;0.07728362;25.48;25.48;16.40;29.89;28.28;11
CBG.BK;2022;Thailand;0.99999674;0.00173490;0.13200457;29.45;29.45;26.33;34.17;24.51;10
CBG.BK;2021;Thailand;0.99999592;0.00173490;0.02044834;32.85;32.85;34.10;33.93;29.38;11
CBG.BK;2020;Thailand;0.99999041;0.00173490;0.05204064;21.93;21.93;21.75;23.67;18.93;6
CBG.BK;2019;Thailand;0.99999779;0.00173490;0.05643292;15.00;15.00;15.00;17.00;17.10;6
CBG.BK;2018;Thailand;0.99999910;0.00173490;0.04764956;15.00;15.00;15.00;17.00;15.00;7
CBG.BK;2017;Thailand;0.99999904;0.00173490;0.03271166;15.00;15.00;15.00;17.00;15.00;8
CBG.BK;2016;Thailand;0.99999920;0.00173490;0.03769263;15.00;15.00;15.00;17.00;15.00;9
CBG.BK;2015;Thailand;0.99999924;0.00173490;0.12472028;15.00;15.00;15.00;17.00;15.00;9
CBG.BK;2014;Thailand;0.99992789;0.00173490;0.12789647;15.00;15.00;15.00;17.00;15.00;3
204320.KS;2023;"Korea; Republic (S. Korea)";0.99987133;0.00173490;0.10474619;15.00;15.00;15.00;17.00;15.00;28
204320.KS;2022;"Korea; Republic (S. Korea)";0.99987190;0.00173490;0.10859843;60.22;60.22;57.54;50.59;77.00;26
204320.KS;2021;"Korea; Republic (S. Korea)";1.00000664;0.00173490;0.36225000;60.05;60.05;47.54;61.74;74.68;26
204320.KS;2020;"Korea; Republic (S. Korea)";0.99988458;0.00173490;0.09590150;66.33;66.33;57.81;64.04;77.00;27
204320.KS;2019;"Korea; Republic (S. Korea)";0.99986229;0.00173490;0.13408197;52.71;52.71;52.96;40.22;73.65;26
204320.KS;2018;"Korea; Republic (S. Korea)";0.99996492;0.00173490;0.36225000;48.35;48.35;50.26;35.85;67.00;29
204320.KS;2017;"Korea; Republic (S. Korea)";0.99975859;0.00173490;0.05091452;15.00;15.00;15.00;17.00;15.00;33
204320.KS;2016;"Korea; Republic (S. Korea)";0.99922286;0.00173490;0.05726853;15.00;15.00;15.00;17.00;15.00;31
204320.KS;2015;"Korea; Republic (S. Korea)";0.99816969;0.00173490;0.13471146;15.00;15.00;15.00;17.00;15.00;28
204320.KS;2014;"Korea; Republic (S. Korea)";0.99999277;0.00173490;0.07662569;15.00;15.00;15.00;17.00;15.00;26
EPG.BK;2023;Thailand;0.99998022;0.00173490;0.04205018;60.70;60.70;66.60;69.34;35.62;7
EPG.BK;2022;Thailand;0.99998305;0.00173490;0.07315280;47.24;47.24;35.28;60.67;45.59;7
EPG.BK;2021;Thailand;0.99998291;0.00173490;0.06656381;45.10;45.10;34.63;57.11;43.22;3
EPG.BK;2020;Thailand;0.99997382;0.00173490;0.08810427;27.99;27.99;21.72;25.35;43.56;4
EPG.BK;2019;Thailand;0.00000000;0.00000000;0.07519904;15.00;15.00;15.00;17.00;15.00;4
EPG.BK;2018;Thailand;0.00000000;0.00000000;0.13365244;15.00;15.00;15.00;17.00;15.00;4
EPG.BK;2017;Thailand;0.00000000;0.00000000;0.07170636;15.00;15.00;15.00;17.00;15.00;4
EPG.BK;2016;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;6
EPG.BK;2015;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;1
EPG.BK;2014;Thailand;0.00000000;0.00000000;0.06516595;15.00;15.00;15.00;17.00;15.00;0
214320.KS;2023;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.08233353;15.00;15.00;15.00;17.00;15.00;12
214320.KS;2022;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.03362371;16.08;16.08;15.00;23.52;15.00;14
214320.KS;2021;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.05896970;19.28;19.28;15.00;24.96;18.45;16
214320.KS;2020;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.05383406;19.78;19.78;15.00;26.57;17.41;19
214320.KS;2019;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.04269484;16.72;16.72;15.00;25.35;15.00;19
214320.KS;2018;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.06801298;15.00;15.00;15.00;17.00;17.74;15
214320.KS;2017;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.06022715;15.00;15.00;15.00;17.00;15.00;22
214320.KS;2016;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.08444475;15.00;15.00;15.00;17.00;15.00;20
214320.KS;2015;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;11
214320.KS;2014;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.06820976;15.00;15.00;15.00;17.00;15.00;0
OSP.BK;2023;Thailand;0.00000000;0.00000000;0.15831108;63.23;63.23;55.07;71.46;57.89;15
OSP.BK;2022;Thailand;0.59871168;0.00173490;0.07749331;62.92;62.92;47.21;70.84;67.20;15
